"player_id","season","first_name","last_name","player_name.x","position","height_wo_shoes","height_wo_shoes_ft_in","height_w_shoes","height_w_shoes_ft_in","weight","wingspan","wingspan_ft_in","standing_reach","standing_reach_ft_in","body_fat_pct","hand_length","hand_width","standing_vertical_leap","max_vertical_leap","lane_agility_time","modified_lane_agility_time","three_quarter_sprint","bench_press","player_name.y","round_number","round_pick","overall_pick","draft_type","team_id","team_city","team_name","team_abbreviation","organization","organization_type","player_profile_flag"
1629621,2019,"Marial","Shayok","Marial Shayok","SF-PF",76.5,"6' 4.5''",77.5,"6' 5.5''",196.8,84.25,"7' 0.25''",103.5,"8' 7.5''",4.7,8.75,9.25,29.5,36.5,11.16,3.04,3.37,9,"Marial Shayok",2,24,54,"Draft",1610612755,"Philadelphia","76ers","PHI","Virginia","College/University",1
1629626,2019,"Bol","Bol","Bol Bol","C",84.75,"7' 0.75''",86.5,"7' 2.5''",208,91,"7' 7''",115.5,"9' 7.5''",7.1,9.25,9.5,NA,NA,NA,NA,NA,NA,"Bol Bol",2,14,44,"Draft",1610612748,"Miami","Heat","MIA","Oregon","College/University",1
1629627,2019,"Zion","Williamson","Zion Williamson","PF",NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zion Williamson",1,1,1,"Draft",1610612740,"New Orleans","Pelicans","NOP","Duke","College/University",1
1629628,2019,"RJ","Barrett","RJ Barrett","SF",NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RJ Barrett",1,3,3,"Draft",1610612752,"New York","Knicks","NYK","Duke","College/University",1
1629629,2019,"Cameron","Reddish","Cameron Reddish","SF",78.5,"6' 6.5''",80,"6' 8''",207.8,84.5,"7' 0.5''",105.5,"8' 9.5''",4.7,9,9,NA,NA,NA,NA,NA,NA,"Cam Reddish",1,10,10,"Draft",1610612737,"Atlanta","Hawks","ATL","Duke","College/University",1
1629630,2019,"Ja","Morant","Ja Morant","PG",NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ja Morant",1,2,2,"Draft",1610612763,"Memphis","Grizzlies","MEM","Murray State","College/University",1
1629631,2019,"De'Andre","Hunter","De'Andre Hunter","",NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"De'Andre Hunter",1,4,4,"Draft",1610612747,"Los Angeles","Lakers","LAL","Virginia","College/University",1
1629632,2019,"Coby","White","Coby White","PG",75.5,"6' 3.5''",76.75,"6' 4.75''",191.4,77,"6' 5''",97.5,"8' 1.5''",4.3,7.75,9,NA,NA,NA,NA,NA,NA,"Coby White",1,7,7,"Draft",1610612741,"Chicago","Bulls","CHI","North Carolina","College/University",1
1629633,2019,"Jarrett","Culver","Jarrett Culver","SG",77.25,"6' 5.25''",78.75,"6' 6.75''",194.2,81.5,"6' 9.5''",100.5,"8' 4.5''",5,8.25,8.5,NA,NA,NA,NA,NA,NA,"Jarrett Culver",1,6,6,"Draft",1610612756,"Phoenix","Suns","PHX","Texas Tech","College/University",1
1629634,2019,"Brandon","Clarke","Brandon Clarke","SF",79.25,"6' 7.25''",80.25,"6' 8.25''",207.2,80.25,"6' 8.25''",102,"8' 6''",4.9,8.25,9.5,34,40.5,10.61,3.05,3.15,10,"Brandon Clarke",1,21,21,"Draft",1610612760,"Oklahoma City","Thunder","OKC","Gonzaga","College/University",1
1629636,2019,"Darius","Garland","Darius Garland","PG",NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Darius Garland",1,5,5,"Draft",1610612739,"Cleveland","Cavaliers","CLE","Vanderbilt","College/University",1
1629637,2019,"Jaxson","Hayes","Jaxson Hayes","PF",82.25,"6' 10.25''",83.5,"6' 11.5''",218.6,87.5,"7' 3.5''",110.5,"9' 2.5''",5,9.25,10.5,27,34.5,11.74,3.23,3.37,5,"Jaxson Hayes",1,8,8,"Draft",1610612737,"Atlanta","Hawks","ATL","Texas","College/University",1
1629638,2019,"Nickeil","Alexander-Walker","Nickeil Alexander-Walker","SG",76.25,"6' 4.25''",77.5,"6' 5.5''",203.8,81.5,"6' 9.5''",102,"8' 6''",5.9,8.5,8.75,NA,NA,NA,NA,NA,NA,"Nickeil Alexander-Walker",1,17,17,"Draft",1610612751,"Brooklyn","Nets","BKN","Virginia Tech","College/University",1
1629639,2019,"Tyler","Herro","Tyler Herro","SG",76.5,"6' 4.5''",78,"6' 6''",192.4,75.25,"6' 3.25''",100.5,"8' 4.5''",7.1,8,8.75,NA,NA,NA,NA,NA,NA,"Tyler Herro",1,13,13,"Draft",1610612748,"Miami","Heat","MIA","Kentucky","College/University",1
1629640,2019,"Keldon","Johnson","Keldon Johnson","SG",76.75,"6' 4.75''",78,"6' 6''",216.4,81.25,"6' 9.25''",104,"8' 8''",5.6,8,9.25,NA,NA,NA,NA,NA,NA,"Keldon Johnson",1,29,29,"Draft",1610612759,"San Antonio","Spurs","SAS","Kentucky","College/University",1
1629641,2019,"Romeo","Langford","Romeo Langford","SG",76.5,"6' 4.5''",78,"6' 6''",NA,83,"6' 11''",103,"8' 7''",NA,9,9,NA,NA,NA,NA,NA,NA,"Romeo Langford",1,14,14,"Draft",1610612738,"Boston","Celtics","BOS","Indiana","College/University",1
1629642,2019,"Nassir","Little","Nassir Little","SF",76.5,"6' 4.5''",78,"6' 6''",224.2,85.25,"7' 1.25''",104.5,"8' 8.5''",5.9,8.75,10,31,38.5,12.15,3.1,3.24,5,"Nassir Little",1,25,25,"Draft",1610612757,"Portland","Trail Blazers","POR","North Carolina","College/University",1
1629643,2019,"Chuma","Okeke","Chuma Okeke","",NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chuma Okeke",1,16,16,"Draft",1610612753,"Orlando","Magic","ORL","Auburn","College/University",1
1629644,2019,"KZ","Okpala","KZ Okpala","SF",79.25,"6' 7.25''",81.5,"6' 9.5''",209.6,85.75,"7' 1.75''",106.5,"8' 10.5''",4.6,9.25,9.25,30.5,37,10.88,3.13,3.38,9,"KZ Okpala",2,2,32,"Draft",1610612756,"Phoenix","Suns","PHX","Stanford","College/University",1
1629645,2019,"Kevin","Porter Jr.","Kevin Porter Jr.","SG",76,"6' 4''",77.5,"6' 5.5''",212.6,81,"6' 9''",103,"8' 7''",5.1,8.75,8.75,27,34,10.82,3.03,3.14,2,"Kevin Porter Jr.",1,30,30,"Draft",1610612749,"Milwaukee","Bucks","MIL","Southern California","College/University",1
1629647,2019,"Darius","Bazley","Darius Bazley","PF",79.75,"6' 7.75''",81,"6' 9''",208.4,84,"7' 0''",107,"8' 11''",3.6,9,9.75,30.5,37,11.09,2.95,3.27,4,"Darius Bazley",1,23,23,"Draft",1610612762,"Utah","Jazz","UTA","Princeton","High School",1
1629648,2019,"Jordan","Bone","Jordan Bone","SG",73.5,"6' 1.5''",74.75,"6' 2.75''",179,75.25,"6' 3.25''",95,"7' 11''",5,7.5,9.25,36,42.5,9.97,2.78,3.08,7,"Jordan Bone",2,27,57,"Draft",1610612740,"New Orleans","Pelicans","NOP","Tennessee","College/University",1
1629649,2019,"Ignas","Brazdeikis","Ignas Brazdeikis","SF",77.75,"6' 5.75''",79.25,"6' 7.25''",220.8,81.25,"6' 9.25''",102,"8' 6''",6,8.75,9.5,31,36.5,11.06,3.17,3.36,13,"Ignas Brazdeikis",2,17,47,"Draft",1610612758,"Sacramento","Kings","SAC","Michigan","College/University",1
1629651,2019,"Nicolas","Claxton","Nicolas Claxton","C",82,"6' 10''",83.75,"6' 11.75''",216.6,86.5,"7' 2.5''",110,"9' 2''",4.5,9.25,9.5,31.5,36.5,11.26,3.47,3.36,8,"Nic Claxton",2,1,31,"Draft",1610612751,"Brooklyn","Nets","BKN","Georgia","College/University",1
1629655,2019,"Daniel","Gafford","Daniel Gafford","PF",81.25,"6' 9.25''",82.5,"6' 10.5''",237.6,86.5,"7' 2.25''",110,"9' 2''",5.9,9.25,9.25,32.5,36.5,11.61,3.19,3.25,5,"Daniel Gafford",2,8,38,"Draft",1610612741,"Chicago","Bulls","CHI","Arkansas","College/University",1
1629657,2019,"Kyle","Guy","Kyle Guy","SG",72.75,"6' 0.75''",74.25,"6' 2.25''",167.8,76.5,"6' 4.5''",95.5,"7' 11.5''",5.7,8,8.75,30.5,36.5,10.48,3.07,3.27,4,"Kyle Guy",2,25,55,"Draft",1610612752,"New York","Knicks","NYK","Virginia","College/University",1
1629659,2019,"Talen","Horton-Tucker","Talen Horton-Tucker","SG",74.5,"6' 2.5''",76,"6' 4''",235.4,85.25,"7' 1.25''",103,"8' 7''",8.4,9.5,9.75,26,34.5,11.34,3.43,3.34,10,"Talen Horton-Tucker",2,16,46,"Draft",1610612753,"Orlando","Magic","ORL","Iowa State","College/University",1
1629660,2019,"Ty","Jerome","Ty Jerome","PG",76.25,"6' 4.25''",77.5,"6' 5.5''",194.4,76,"6' 4''",98,"8' 2''",6.5,8.25,9.5,26,31.5,11.21,3.12,3.4,2,"Ty Jerome",1,24,24,"Draft",1610612755,"Philadelphia","76ers","PHI","Virginia","College/University",1
1629661,2019,"Cameron","Johnson","Cameron Johnson","SG",79,"6' 7''",80.5,"6' 8.5''",205.2,82,"6' 10''",103,"8' 7''",5.8,8,8.5,30.5,36.5,10.52,3.28,3.26,NA,"Cameron Johnson",1,11,11,"Draft",1610612750,"Minnesota","Timberwolves","MIN","North Carolina","College/University",1
1629662,2019,"Mfiondu","Kabengele","Mfiondu Kabengele","PF",80.75,"6' 8.75''",82.25,"6' 10.25''",256.2,87,"7' 3''",109.5,"9' 1.5''",5.1,9.25,10.75,28,35.5,11.21,3.3,3.25,6,"Mfiondu Kabengele",1,27,27,"Draft",1610612751,"Brooklyn","Nets","BKN","Florida State","College/University",1
1629667,2019,"Jalen","McDaniels","Jalen McDaniels","SF",80.25,"6' 8.25''",81.75,"6' 9.75''",191.6,84.25,"7' 0.25''",105.5,"8' 9.5''",5.7,9,10,29.5,33.5,11.54,3.23,3.32,0,"Jalen McDaniels",2,22,52,"Draft",1610612766,"Charlotte","Hornets","CHA","San Diego","College/University",1
1629669,2019,"Jaylen","Nowell","Jaylen Nowell","SG",75.25,"6' 3.25''",76.25,"6' 4.25''",202.4,79.25,"6' 7.25''",98,"8' 2''",6.1,8.25,8.5,32,38.5,10.76,3.13,3.23,2,"Jaylen Nowell",2,13,43,"Draft",1610612750,"Minnesota","Timberwolves","MIN","Washington","College/University",1
1629670,2020,"Jordan","Nwora","Jordan Nwora","SF-PF",77.75,"6'5.75''",79,"6'7.00''",223,82.25,"6'10.25''",104,"8'8.00''",11.68,8.5,9.25,29,35,11.29,2.66,3.43,NA,"Jordan Nwora",2,15,45,"Draft",1610612749,"Milwaukee","Bucks","MIL","Louisville","College/University",1
1629671,2019,"Miye","Oni","Miye Oni","SG",76.25,"6' 4.25''",77.75,"6' 5.75''",205.6,82.75,"6' 10.75''",100.5,"8' 4.5''",4.9,9,10,30.5,38.5,11.71,3.12,3.17,19,"Miye Oni",2,28,58,"Draft",1610612744,"Golden State","Warriors","GSW","Yale","College/University",1
1629672,2019,"Eric","Paschall","Eric Paschall","SF",78,"6' 6''",79.25,"6' 7.25''",254.4,87.75,"6' 11.75''",103.5,"8' 7.5''",6.3,9,9.5,33,38,11.63,3.26,3.3,18,"Eric Paschall",2,11,41,"Draft",1610612744,"Golden State","Warriors","GSW","Villanova","College/University",1
1629673,2019,"Jordan","Poole","Jordan Poole","SG",75.5,"6' 3.5''",77.5,"6' 5.5''",190.8,78.75,"6' 6.75''",99.5,"8' 3.5''",7.5,8.25,8.5,28,35.5,10.59,3.14,3.27,NA,"Jordan Poole",1,28,28,"Draft",1610612744,"Golden State","Warriors","GSW","Michigan","College/University",1
1629676,2019,"Isaiah","Roby","Isaiah Roby","PF",79.25,"6' 7.25''",80.5,"6' 8.5''",214,85,"7' 1''",106,"8' 10''",3.9,9,10.5,32.5,35.5,10.63,3.05,3.25,9,"Isaiah Roby",2,15,45,"Draft",1610612765,"Detroit","Pistons","DET","Nebraska","College/University",1
1629677,2019,"Luka","Samanic","Luka Samanic","PF",81.5,"6' 9.5''",83,"6' 11''",227.2,82.5,"6' 10.5''",107,"8' 11''",5.6,8.5,9,27,38,11.01,3.03,3.27,7,"Luka Samanic",1,19,19,"Draft",1610612759,"San Antonio","Spurs","SAS","KK Olimpija (Slovenia)","Other Team/Club",1
1629678,2019,"Admiral","Schofield","Admiral Schofield","SF",76,"6' 4''",77.25,"6' 5.25''",240.6,81.75,"6' 9.75''",102.5,"8' 6.5''",6.8,8.75,9,30,34,10.77,2.87,3.37,15,"Admiral Schofield",2,12,42,"Draft",1610612755,"Philadelphia","76ers","PHI","Tennessee","College/University",1
1629682,2019,"Tremont","Waters","Tremont Waters","PG",69.5,"5' 9.5''",70.75,"5' 10.75''",172.4,74.25,"6' 2.25''",93.5,"7' 9.5''",6.6,8,9.75,30.5,40.5,10.76,3.11,3.07,5,"Tremont Waters",2,21,51,"Draft",1610612738,"Boston","Celtics","BOS","Louisiana State","College/University",1
1629683,2019,"Quinndary","Weatherspoon","Quinndary Weatherspoon","SG",75,"6' 3''",76.25,"6' 4.25''",206.6,81,"6' 9''",100,"8' 4''",6.1,8.5,9,31,38,11.57,3.15,3.16,NA,"Quinndary Weatherspoon",2,19,49,"Draft",1610612759,"San Antonio","Spurs","SAS","Mississippi State","College/University",1
1629684,2019,"Grant","Williams","Grant Williams","PF",77.75,"6' 5.75''",79.5,"6' 7.5''",240.2,81.75,"6' 9.75''",104.5,"8' 8.5''",5.4,9,10.5,26,31.5,10.83,3.27,3.33,20,"Grant Williams",1,22,22,"Draft",1610612738,"Boston","Celtics","BOS","Tennessee","College/University",1
1629685,2019,"Dylan","Windler","Dylan Windler","SF",78.25,"6' 6.25''",79.5,"6' 7.5''",195.8,82,"6' 10''",104.5,"8' 8.5''",4.6,8.25,9.5,29,37.5,10.7,2.94,3.3,8,"Dylan Windler",1,26,26,"Draft",1610612739,"Cleveland","Cavaliers","CLE","Belmont","College/University",1
1630173,2020,"Precious","Achiuwa","Precious Achiuwa","PF",79.5,"6'7.50''",80.7,"6'8.75''",234,84.75,"7'0.75''",108.5,"9'0.50''",6.7,9,10,NA,NA,NA,NA,NA,NA,"Precious Achiuwa",1,20,20,"Draft",1610612748,"Miami","Heat","MIA","Memphis","College/University",1
1630177,2020,"Theo","Maledon","Theo Maledon","PG",76,"6'4.00''",77,"6'5.00''",187.4,80.75,"6'8.75''",100.5,"8'4.50''",2.8,8.5,10,NA,NA,NA,NA,NA,NA,"Theo Maledon",2,4,34,"Draft",1610612755,"Philadelphia","76ers","PHI","ASVEL Basket (France)","Other Team/Club",1
1630179,2020,"Tyrell","Terry","Tyrell Terry","PG",73.5,"6'1.50''",75,"6'3.00''",170,73.75,"6'1.75''",96,"8'0.00''",7.6,7.5,8.25,30,34,10.78,2.59,3.28,NA,"Tyrell Terry",2,1,31,"Draft",1610612742,"Dallas","Mavericks","DAL","Stanford","College/University",1
1630182,2020,"Josh","Green","Josh Green","SG-SF",76.5,"6'4.50''",77.5,"6'5.50''",214,81.75,"6'9.75''",101.5,"8'5.50''",6.8,8,8.75,30.5,39.5,10.64,2.28,3.12,NA,"Josh Green",1,18,18,"Draft",1610612742,"Dallas","Mavericks","DAL","Arizona","College/University",1
1630186,2020,"Jahmi'us","Ramsey","Jahmi'us Ramsey","SG",74.5,"6'2.50''",75.7,"6'3.75''",193.4,78,"6'6.00''",100.5,"8'4.50''",3.4,8.75,9.75,NA,NA,NA,NA,NA,NA,"Jahmi'us Ramsey",2,13,43,"Draft",1610612758,"Sacramento","Kings","SAC","Texas Tech","College/University",1
1630188,2020,"Jalen","Smith","Jalen Smith","PF-C",81.25,"6'9.25''",82.2,"6'10.25''",224.6,86.25,"7'2.25''",110,"9'2.00''",3.7,9.25,9.25,NA,NA,NA,NA,NA,NA,"Jalen Smith",1,10,10,"Draft",1610612756,"Phoenix","Suns","PHX","Maryland","College/University",1
1630189,2020,"Tyler","Bey","Tyler Bey","PF",78,"6'6.00''",79,"6'7.00''",212.8,85.25,"7'1.25''",105.5,"8'9.50''",5,8.5,9,37,43.5,11.35,2.75,3.17,NA,"Tyler Bey",2,6,36,"Draft",1610612755,"Philadelphia","76ers","PHI","Colorado","College/University",1
1630190,2020,"Elijah","Hughes","Elijah Hughes","SF-SG",76.75,"6'4.75''",78.5,"6'6.50''",229,79.5,"6'7.50''",101.5,"8'5.50''",10.2,8.5,8.75,NA,NA,NA,NA,NA,NA,"Elijah Hughes",2,9,39,"Draft",1610612740,"New Orleans","Pelicans","NOP","Syracuse","College/University",1
1630191,2020,"Isaiah","Stewart","Isaiah Stewart","C",79.25,"6'7.25''",80.5,"6'8.50''",243,88.75,"7'4.75''",108.5,"9'0.50''",7.5,9,10.5,NA,NA,NA,NA,NA,NA,"Isaiah Stewart",1,16,16,"Draft",1610612757,"Portland","Trail Blazers","POR","Washington","College/University",1
1630192,2020,"Zeke","Nnaji","Zeke Nnaji","PF-C",81.25,"6'9.25''",82.5,"6'10.50''",246.8,86,"7'2.00''",105.5,"8'9.50''",5.9,9,10.5,33,38,10.94,2.72,3.2,NA,"Zeke Nnaji",1,22,22,"Draft",1610612743,"Denver","Nuggets","DEN","Arizona","College/University",1
1630193,2020,"Immanuel","Quickley","Immanuel Quickley","SG",74,"6'2.00''",75,"6'3.00''",185.8,80.25,"6'8.25''",99,"8'3.00''",8.2,8,8.75,29.5,35.5,11.21,2.46,3.17,NA,"Immanuel Quickley",1,25,25,"Draft",1610612760,"Oklahoma City","Thunder","OKC","Kentucky","College/University",1
1630194,2020,"Paul","Reed Jr.","Paul Reed Jr.","PF",80.5,"6'8.50''",81.2,"6'9.25''",219.2,86,"7'2.00''",109.5,"9'1.50''",6.83,9,8.75,26.5,37.5,12.29,2.67,3.45,NA,"Paul Reed",2,28,58,"Draft",1610612755,"Philadelphia","76ers","PHI","DePaul","College/University",1
1630198,2020,"Isaiah","Joe","Isaiah Joe","SG",75,"6'3.00''",76.5,"6'4.50''",170.4,79.5,"6'7.50''",101,"8'5.00''",4.7,8.25,8.25,NA,NA,NA,NA,NA,NA,"Isaiah Joe",2,19,49,"Draft",1610612755,"Philadelphia","76ers","PHI","Arkansas","College/University",1
1630199,2020,"Cassius","Stanley","Cassius Stanley","SG",77,"6'5.00''",78.2,"6'6.25''",201.6,79,"6'7.00''",99.5,"8'3.50''",5.8,8.25,9,34.5,44,11.4,2.43,3.09,NA,"Cassius Stanley",2,24,54,"Draft",1610612754,"Indiana","Pacers","IND","Duke","College/University",1
1630203,2020,"Grant","Riller","Grant Riller","PG-SG",72.25,"6'0.25''",73,"6'1.00''",178.4,77.25,"6'5.25''",96.5,"8'0.50''",5.4,8,8.5,32.5,39.5,11.17,2.45,3.07,NA,"Grant Riller",2,26,56,"Draft",1610612766,"Charlotte","Hornets","CHA","College of Charleston","College/University",1
1630206,2020,"Jayden","Scrubb","Jayden Scrubb","SG-SF",77,"6'5.00''",78.2,"6'6.25''",185.2,81.5,"6'9.50''",104.5,"8'8.50''",3.7,8.25,9.75,NA,NA,NA,NA,NA,NA,"Jay Scrubb",2,25,55,"Draft",1610612751,"Brooklyn","Nets","BKN","John A. Logan","College/University",1
1630208,2020,"Nick","Richards","Nick Richards","C",82.5,"6'10.50''",83.5,"6'11.50''",241.6,86.25,"7'2.25''",110,"9'2.00''",8.5,9,9,30,34,11.42,2.92,3.25,NA,"Nick Richards",2,12,42,"Draft",1610612740,"New Orleans","Pelicans","NOP","Kentucky","College/University",1
1630214,2020,"Xavier","Tillman Sr.","Xavier Tillman Sr.","PF-C",79.5,"6'7.50''",80.5,"6'8.50''",266.5,86,"7'2.00''",106,"8'10.00''",8.5,10.25,11,26,32.5,11.8,3.01,3.49,NA,"Xavier Tillman",2,5,35,"Draft",1610612758,"Sacramento","Kings","SAC","Michigan State","College/University",1
1630216,2020,"Cassius","Winston","Cassius Winston","PG",72.5,"6'0.50''",73.5,"6'1.50''",196,78,"6'6.00''",97,"8'1.00''",9,8.75,8.25,24,28,11.15,2.74,3.61,NA,"Cassius Winston",2,23,53,"Draft",1610612760,"Oklahoma City","Thunder","OKC","Michigan State","College/University",1
1630218,2020,"Robert","Woodard II","Robert Woodard II","SF",77.5,"6'5.50''",79,"6'7.00''",230.2,86,"7'2.00''",105.5,"8'9.50''",4.5,9,10.75,32,38,11.1,2.49,3.18,NA,"Robert Woodard II",2,10,40,"Draft",1610612763,"Memphis","Grizzlies","MEM","Mississippi State","College/University",1
1630219,2020,"Skylar","Mays","Skylar Mays","SG",75,"6'3.00''",76,"6'4.00''",204,78,"6'6.00''",99,"8'3.00''",7.4,8,9.75,29,37.5,10.65,2.4,3.3,NA,"Skylar Mays",2,20,50,"Draft",1610612737,"Atlanta","Hawks","ATL","Louisiana State","College/University",1
1630223,2020,"Jalen","Harris","Jalen Harris","SG",74.75,"6'2.75''",76.2,"6'4.25''",193.4,79,"6'7.00''",97.5,"8'1.50''",4.4,8.25,9.5,37.5,42.5,10.59,2.49,3.11,NA,"Jalen Harris",2,29,59,"Draft",1610612761,"Toronto","Raptors","TOR","Nevada-Reno","College/University",1
1630231,2020,"Kenyon","Martin Jr.","Kenyon Martin Jr.","SF-PF",78,"6'6.00''",79,"6'7.00''",213.2,79.25,"6'7.25''",102,"8'6.00''",5.9,8.5,8.75,31.5,38.5,11.93,2.58,3.16,NA,"Kenyon Martin Jr.",2,22,52,"Draft",1610612758,"Sacramento","Kings","SAC","IMG Academy","High School",1
1630534,2022,"Ochai","Agbaji","Ochai Agbaji","SG",76.5,"6' 4.50''",77.75,"6' 5.75''",216.8,82.25,"6' 10.25''",104,"8' 8.00''",5.4,8.75,9.5,32,39,10.77,3.11,3.13,NA,"Ochai Agbaji",1,14,14,"Draft",1610612739,"Cleveland","Cavaliers","CLE","Kansas","College/University",1
1630592,2023,"Jalen","Wilson","Jalen Wilson","SF",77.5,"6' 5.50''",NA,"",230.2,80,"6' 8.00''",99.5,"8' 3.50''",NA,8.25,9,31.5,35,11.26,3.15,3.2,NA,"Jalen Wilson",2,21,51,"Draft",1610612751,"Brooklyn","Nets","BKN","Kansas","College/University",1
1630604,2022,"E.J.","Liddell","E.J. Liddell","PF",77.5,"6' 5.50''",79,"6' 7.00''",243,83.75,"6' 11.75''",103.5,"8' 7.50''",12.2,8.25,9.25,35.5,38,11.11,3.23,3.26,NA,"E.J. Liddell",2,11,41,"Draft",1610612740,"New Orleans","Pelicans","NOP","Ohio State","College/University",1
1630629,2022,"Gabriele","Procida","Gabriele Procida","SG-SF",77.75,"6' 5.75''",79.75,"6' 7.75''",192.8,80,"6' 8.00''",106,"8' 10.00''",3.8,8,9.25,29.5,35,11.02,3.14,3.07,NA,"Gabriele Procida",2,6,36,"Draft",1610612757,"Portland","Trail Blazers","POR","Fortitudo Pallacanestro Bologna (Italy)","Other Team/Club",0
1630656,2022,"Hugo","Besson","Hugo Besson","SG",76.5,"6' 4.50''",77.75,"6' 5.75''",180.4,77.5,"6' 5.50''",102,"8' 6.00''",8.8,7.5,8.5,24.5,31.5,11.36,3.25,3.4,NA,"Hugo Besson",2,28,58,"Draft",1610612754,"Indiana","Pacers","IND","Breakers (New Zealand)","Other Team/Club",0
1630699,2022,"MarJon","Beauchamp","MarJon Beauchamp","SG",77.25,"6' 5.25''",78.5,"6' 6.50''",196.6,84.75,"7' 0.75''",106,"8' 10.00''",5.3,9,9,NA,NA,NA,NA,NA,NA,"MarJon Beauchamp",1,24,24,"Draft",1610612749,"Milwaukee","Bucks","MIL","Ignite (G League)","Other Team/Club",1
1630700,2022,"Dyson","Daniels","Dyson Daniels","SG",78,"6' 6.00''",79.5,"6' 7.50''",195.2,82.5,"6' 10.50''",105,"8' 9.00''",4.9,8.5,9.75,29,34,10.81,2.81,3.22,NA,"Dyson Daniels",1,8,8,"Draft",1610612740,"New Orleans","Pelicans","NOP","Ignite (G League)","Other Team/Club",1
1630702,2022,"Jaden","Hardy","Jaden Hardy","SG",NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jaden Hardy",2,7,37,"Draft",1610612758,"Sacramento","Kings","SAC","Ignite (G League)","Other Team/Club",1
1630703,2023,"Scoot","Henderson","Scoot Henderson","PG",NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Scoot Henderson",1,3,3,"Draft",1610612757,"Portland","Trail Blazers","POR","Ignite (G League)","Other Team/Club",1
1631093,2022,"Jaden","Ivey","Jaden Ivey","PG",NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jaden Ivey",1,5,5,"Draft",1610612765,"Detroit","Pistons","DET","Purdue","College/University",1
1631094,2022,"Paolo","Banchero","Paolo Banchero","PF",NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paolo Banchero",1,1,1,"Draft",1610612753,"Orlando","Magic","ORL","Duke","College/University",1
1631095,2022,"Jabari","Smith","Jabari Smith","PF",NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jabari Smith Jr.",1,3,3,"Draft",1610612745,"Houston","Rockets","HOU","Auburn","College/University",1
1631096,2022,"Chet","Holmgren","Chet Holmgren","PF",NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chet Holmgren",1,2,2,"Draft",1610612760,"Oklahoma City","Thunder","OKC","Gonzaga","College/University",1
1631097,2022,"Bennedict","Mathurin","Bennedict Mathurin","SG",76.5,"6' 4.50''",78,"6' 6.00''",204.6,81,"6' 9.00''",104,"8' 8.00''",5.7,8.5,9.75,NA,NA,NA,NA,NA,NA,"Bennedict Mathurin",1,6,6,"Draft",1610612754,"Indiana","Pacers","IND","Arizona","College/University",1
1631098,2022,"Johnny","Davis","Johnny Davis","PG",76.25,"6' 4.25''",77.75,"6' 5.75''",196.4,80.5,"6' 8.50''",103.5,"8' 7.50''",6.7,8.5,10.25,NA,NA,NA,NA,NA,NA,"Johnny Davis",1,10,10,"Draft",1610612764,"Washington","Wizards","WAS","Wisconsin","College/University",1
1631099,2022,"Keegan","Murray","Keegan Murray","PF",NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Keegan Murray",1,4,4,"Draft",1610612758,"Sacramento","Kings","SAC","Iowa","College/University",1
1631100,2022,"AJ","Griffin","AJ Griffin","SF",NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"AJ Griffin",1,16,16,"Draft",1610612737,"Atlanta","Hawks","ATL","Duke","College/University",1
1631101,2022,"Shaedon","Sharpe","Shaedon Sharpe","SG",76.25,"6' 4.25''",77.25,"6' 5.25''",198,83.5,"6' 11.50''",103.5,"8' 7.50''",4.8,9,9.25,NA,NA,NA,NA,NA,NA,"Shaedon Sharpe",1,7,7,"Draft",1610612757,"Portland","Trail Blazers","POR","Kentucky","College/University",1
1631102,2022,"TyTy","Washington Jr.","TyTy Washington Jr.","SG",74.25,"6' 2.25''",75.75,"6' 3.75''",196.4,80,"6' 8.00''",99.5,"8' 3.50''",12,8.5,9.25,NA,NA,NA,NA,NA,NA,"TyTy Washington Jr.",1,29,29,"Draft",1610612763,"Memphis","Grizzlies","MEM","Kentucky","College/University",1
